,Kürzel,Status Nr. ,Bemerkung,Labornummer,Jahr,Datum,Dauer,Mittl.Abfluss,Abflussumme,Temp.(BAFU),pH(BAFU),Leitf. 25°C(BAFU),Sauerstoff,Sauerstoffsätt.%,Mittl.Abfluss.1,Abflussumme.1,Temp.(BAFU).1,pH(BAFU).1,Leitf. 25°C(BAFU).1,Sauerstoff.1,Sauerstoffsätt.%.1,pH (EAWAG),Leitf.20°C (EAWAG),Gesamthärte,Alkalinität,Calcium,Magnesium,Nitrit,Nitrat,Ammonium,Kjeldahl-Stickstoff,Gesamt-Stickstoff (filtriert),Gesamt-Stickstoff,DRP,Gesamt-Phosphor,Gesamt-Phosphor (filtriert),Chlorid,Kieselsäure,Sulfat,Natrium,Kalium,Eisen,Chem.Sauerstoffbedarf,TOC,DOC,Schwebstoffe,Chrom,Zink,Kupfer,Cadmium,Blei,Nickel,Quecksilber,NP,NP1EO,NP2EO,NP3EO,Calcium (IC),Status Nr.,year,month,day
66,RE,1,,20249.0,1976,1976-08-30 08:45:00,162,300.2,181.9,19.2,8.09,,8.74,98.65,300.30502162718875,175.13788861297647,19.25588877445933,8.095535530381053,,8.735736354273941,98.7085902832824,8.2,250,1.48,2.08,45.6,8.262,0.0025,0.5,0.01,0.2,,0.704,0.04,0.15,0.05,7.2,2,33,6,1.6,0.04,10,2.5,1.7,7.5,,10,1,0.1,0.5,,,,,,,,,1976,8,30
67,RE,1,,20321.0,1976,1976-09-06 09:45:00,169,316,198.4,18.06,8.01,,8.66,95.53,315.86220315581863,192.17056440000007,18.064938856015807,8.011339250493092,,8.655377712031557,95.485122922492,8.4,260,1.48,2.28,45.6,8.262,0.005,0.7,0.02,0.15,,0.855,0.06,0.2,0.1,8,2,33,6.2,1.7,0.13,14,3,2,5.2,,5,1,0.4,1,,,,,,,,,1976,9,6
68,RE,1,,20364.0,1976,1976-09-13 10:15:00,168,304.5,189.9,17.18,8.04,,8.97,97.17,304.44903165182944,184.13077434302645,17.119581602373927,8.052919881305625,,8.970193867457972,97.05287822905497,8.5,270,1.46,2.24,44,8.748,0.008,0.7,0.01,0.2,,0.9079999999999999,0.07,0.1,0.1,7.8,2,33,6.4,1.7,0.04,6,2.3,1.7,6.9,,5,1,0.1,0.5,,0.025,,,,,,,1976,9,13
69,RE,1,,20398.0,1976,1976-09-20 11:15:00,169,426.4,264.3,15.43,8.09,,9.28,96.88,426.19744082840134,259.2985229999994,15.424912228796844,8.086615384615394,,9.269874753451674,96.76734399403848,8.5,280,1.56,2.56,48,8.748,0.007,0.9,0.01,0.2,,1.107,0.08,0.1,0.1,7,3,29,5.6,1.6,0.09,10,3,2,18,,20,2,0.1,2,,,,,,,,,1976,9,20
70,RE,1,,20447.0,1976,1976-09-27 10:45:00,167,382.3,233.9,15.61,8.11,,9.57,100.3,381.47781592039814,229.34446293134334,15.681741293532303,8.124152238805973,,9.554333333333332,100.287539730782,8.4,280,1.54,2.32,47.2,8.748,0.008,0.6,0.01,0.25,,0.858,0.06,0.1,0.1,6.6,2,30,5.9,1.5,0.1,6,2.4,1.5,8.6,,20,1,0.1,0.5,,,,,,,,,1976,9,27
71,RE,1,,20478.0,1976,1976-10-04 10:15:00,168,386.7,236.1,15.75,8.08,,9.38,98.6,386.241467661692,233.59883964179133,15.813268656716412,8.092713432835819,,9.374498507462672,98.67669698523758,8.4,270,1.48,2.32,44.8,8.748,0.006,0.7,0.03,0.25,,0.956,0.06,0.1,0.1,7.2,4,29,5.8,1.5,0.05,7,2,1.8,9,,10,2,0.1,0.5,,,,,,,,,1976,10,4
72,RE,1,,20527.0,1976,1976-10-11 10:45:00,168,452.4,277.3,15.2,8.08,,9.65,100.2,452.5345984174091,273.692925122849,15.161228486646873,8.083822947576655,,9.647664688427295,100.14025196545123,8.4,280,1.5,2.36,45.6,8.748,0.01,0.6,0.03,0.25,,0.86,0.06,0.15,0.1,7.2,3,25,6,1.7,0.04,6,2.5,1.6,13,,5,3,0.1,1,,0.025,,,,,,,1976,10,11
73,RE,4,Pb und Cu unsicher: Wartung?,20564.0,1976,1976-10-18 10:15:00,168,413,251.6,14.38,8.02,312.4,9.68,98.78,412.61684577114465,249.55066832238828,14.3475353233831,8.03492835820895,,9.664077611940291,98.54762221604192,8.2,280,1.48,2.32,44.8,8.748,0.01,0.7,0.01,0.2,,0.91,0.05,0.2,0.15,6.6,3,36,6,1.6,0.06,6,2.6,1.8,9.6,,5,2,0.1,4,,,,,,,,,1976,10,18
74,RE,1,,20627.0,1976,1976-10-25 10:30:00,168,381.5,233.3,13.42,8.03,318.3,9.95,99.4,380.66037066402356,230.22339217760143,13.463129831516357,8.055329038652133,,9.935000991080262,99.34375009301914,8.2,270,1.5,2.32,45.6,8.748,0.01,0.6,0.01,0.2,,0.81,0.06,0.1,0.05,7,3,34,5.8,1.4,0.04,5,2.3,1.8,9.4,,20,2,0.2,1,,,,,,,,,1976,10,25
75,RE,1,,20660.0,1976,1976-11-01 10:45:00,168,333,204,12.37,7.97,322,9.9,96.58,332.74301188118824,201.24297358574265,12.42299306930694,7.99786336633663,,9.897612871287137,96.67186825718731,8.3,260,1.5,2.36,45.6,8.748,0.02,0.7,0.06,0.2,,0.92,0.05,0.1,0.05,7.4,4,34,5.6,1.6,0.06,5,2.1,1.8,3.9,,20,1,0.1,1,,,,,,,,,1976,11,1
76,RE,1,,20715.0,1976,1976-11-08 11:00:00,168,313.1,192.6,11.32,7.92,329.1,10.14,96.55,312.76586521308263,189.1607952808724,11.375619425173435,7.932975222993051,,10.141213082259657,96.68921067265538,8.2,270,1.54,2.44,48.8,7.776,0.01,0.8,0.02,0.3,,1.11,0.08,0.15,0.1,7.4,4,31,5.9,1.7,0.0125,4,2.1,2,5,,10,1,0.1,0.5,,0.025,,,,,,,1976,11,8
77,RE,1,,20749.0,1976,1976-11-15 11:15:00,168,307.3,188.3,10.11,7.87,336.2,10.36,95.88,307.1274544554458,185.75068445465362,10.273754455445566,7.889640594059404,,10.356247524752463,96.21459332073862,8.2,300,1.6,2.56,48.8,9.234,0.02,0.8,0.02,0.3,,1.12,0.09,0.2,0.1,7.8,5,27,6.6,1.7,0.0125,6,2.1,2,3.5,,10,2,0.1,0.5,,,,,,,,,1976,11,15
78,RE,1,,20812.0,1976,1976-11-22 10:45:00,167,304.3,186.6,9.13,7.95,339.2,10.79,97.53,304.18797810945307,182.8778124394032,9.250730348258704,7.965178109452736,,10.790195024875626,97.81863687803703,8.3,310,1.66,2.64,51.2,9.234,0.01,0.9,0.01,0.15,,1.06,0.1,0.2,0.15,7,5,31,6.2,1.7,0.03,4,2.2,1.7,2.5,,30,1,0.1,1,,,,,,,,,1976,11,22
79,RE,1,,20861.0,1976,1976-11-29 11:00:00,168,273.8,168.9,7.84,7.99,334.1,11.18,97.91,274.11281962338927,165.78343330822582,8.069505450941534,8.005853320118922,,11.182542120911801,98.49259915431374,8.4,300,1.62,2.6,51.2,8.262,0.02,0.9,0.07,0.3,,1.22,0.1,0.15,0.1,7.8,4,34,6.6,1.6,0.03,4,1.8,1.6,2.2,,30,1,0.1,1,,,,,,,,,1976,11,29
80,RE,1,,20910.0,1976,1976-12-06 10:45:00,168,338.8,208,7.16,8.06,353.4,11.12,95.75,338.60331082423033,204.7872823864945,7.2218490566037925,8.061425024826216,,11.119311817279048,95.8952294030806,8.4,330,1.76,2.84,54.4,9.72,0.01,1.4,0.04,0.4,,1.81,0.12,0.15,0.15,9.2,6,27,6.8,1.7,0.0125,8,2.8,2,5.8,,10,2,0.1,1,,,,,,,,,1976,12,6
81,RE,1,,20958.0,1976,1976-12-13 11:15:00,169,404.4,249.2,6.25,8.07,378.1,11.73,98.71,403.8959396636992,245.7302896913946,6.126309594460926,8.080699307616216,,11.72768941641939,98.38512931366316,8.2,360,1.92,3.12,59.2,10.692,0.01,2,0.03,0.2,,2.21,0.11,0.2,0.15,11,6,34,7,1.9,0.08,8,2.5,2,13,,10,2,0.1,1,,0.025,,,,,,,1976,12,13
82,RE,1,,21010.0,1976,1976-12-20 11:15:00,168,341.9,210.7,4.89,8.03,359.3,12.47,101.3,341.47266666666644,206.52266879999988,4.916610119047621,8.047203373015883,,12.463304563492049,101.35935959335343,8.2,340,1.82,2.96,56,10.206,0.006,1.5,0.03,0.25,,1.756,0.11,0.15,0.15,9.2,6,29,6.8,1.7,0.05,5,2.3,1.7,2.2,,10,1,0.1,0.5,,,,,,,,,1976,12,20
83,RE,1,,21039.0,1976,1976-12-27 10:45:00,167,303.3,186.9,4.18,8.06,345.6,12.54,100.0,303.35333134328425,182.37602280358252,4.286345273631838,8.062595024875606,,12.535653731343292,100.28989452828162,8.4,330,1.78,2.84,54.4,10.206,0.01,1.4,0.06,0.25,,1.66,0.12,0.15,0.2,8,6,35,6.1,1.6,0.05,5,3,1.4,3.5,,10,2,0.1,0.5,,,,,,,,,1976,12,27
84,RE,1,,21064.0,1977,1977-01-03 11:50:00,169,270,164.268,3.7,8.1,342.7,12.3,96.9,269.7099063116374,164.09150700000018,3.577771203155816,8.084179487179469,,12.42543293885602,97.57580092133888,8.3,320,1.76,2.8,55.3104,9.2416,0.01,1.4,0.07,0.3,,1.71,0.13,0.2,,8.4,6,26,6.6,1.6,0.06,,2.7,1.3,3.5,,20,1,0.1,0.5,,,,,,,,,1977,1,3
85,RE,1,,21121.0,1977,1977-01-10 10:20:00,167,260.4,156.55247999999997,3.89,8.05,346.4,12.66,100.2,260.197397397397,156.43067531531509,3.7734184184184194,8.048440440440446,,12.663175175175176,99.95668663521386,8.2,330,1.74,2.8,54.5088,9.2416,0.01,1.4,0.04,0.35,,1.76,0.13,0.25,,9.4,6,33,7.4,1.6,0.0125,,2.5,1.5,3,,30,1,0.1,0.5,,,,,,,,,1977,1,10
86,RE,1,,21161.0,1977,1977-01-17 11:30:00,169,251.1,152.76924000000002,3.42,8.06,349.3,12.75,99.71,250.57218226600946,152.44811569064018,3.220194088669951,8.05928571428572,,12.748445320197046,99.17022045120378,8.2,330,1.7,2.72,52.104,9.728,0.01,1.4,0.05,0.25,,1.66,0.13,0.25,,10.5,6,30,8.2,1.8,0.0125,,2.2,1.6,2.7,,10,1,0.1,0.5,,,,,,,,,1977,1,17
87,RE,1,,21206.0,1977,1977-01-24 10:45:00,167,248.2,149.21784,3.27,8.08,355.2,13.14,102.4,247.4774452191239,148.7834400657373,3.238578685258969,8.080013944223115,,13.130521912350588,102.19217633458331,8.1,330,1.7,2.72,52.104,9.728,0.01,1.5,0.04,0.2,,1.71,0.135,0.15,,12,5.5,34,8.8,1.7,0.0125,,2.4,1.6,1.9,,10,1,0.1,0.5,,,,,,,,,1977,1,24
88,RE,1,,21263.0,1977,1977-01-31 11:00:00,168,388.5,234.96480000000003,3.74,8.11,382.7,12.61,99.45,388.140048562934,234.74710137086248,3.732030723488596,8.11436570862241,,12.604199207135773,99.38284321069536,8.2,360,1.92,3.16,59.3184,10.7008,0.02,2.6,0.095,0.5,,3.12,0.125,0.2,,13.5,7,32,7.6,1.9,0.13,,3.6,2.1,27,,30,2,0.1,2,,,,,,,,,1977,1,31
89,RE,1,,21342.0,1977,1977-02-07 11:00:00,168,392.5,237.384,4.07,8.16,371.3,12.63,100.5,392.0466894841271,237.1098378000001,4.097476190476193,8.155576388888882,,12.613154761904747,100.41253446760147,8.2,350,1.9,3.08,59.3184,10.2144,0.015,2,0.055,0.2,,2.215,0.095,0.15,,10,7,26,6.7,1.6,0.1,,2.8,2.4,25,,20,2,0.1,1,,,,,,,,,1977,2,7
90,RE,1,,21375.0,1977,1977-02-14 10:50:00,168,610.2,369.04896,5.11,8.17,354.4,12.68,103.6,609.5968927507437,368.68420073564977,5.084462760675276,8.175426017874864,,12.674997020854015,103.52950254307883,8.2,340,1.86,3.04,57.7152,10.2144,0.009,2.1,0.04,0.25,,2.359,0.06,0.2,,9,7,27,5.1,1.6,0.28,,3.2,2.2,110,,10,1,0.2,0.5,,,,,,,,,1977,2,14
91,RE,1,,21432.0,1977,1977-02-21 11:15:00,168,472.5,285.768,4.92,8.14,347.7,12.54,102.0,472.65196834817027,285.8599104569734,4.919337289812073,8.14415232443126,,12.528244312561835,101.89468629137134,8.2,330,1.8,2.96,55.3104,10.2144,0.01,1.4,0.06,0.2,,1.61,0.065,0.2,,8.4,6.5,24,5.4,1.5,0.05,,2.4,1.8,9.1,,5,1,0.1,0.5,,,,,,,,,1977,2,21
92,RE,6,,21491.0,1977,1977-02-28 10:25:00,167,478.9,287.91468,5.58,8.1,,12.2,101.0,478.7154436689928,287.80372473379845,5.532271186440682,8.139334374999995,,12.135930124223606,100.27611382537343,8.2,330,1.8,2.96,55.3104,10.2144,0.015,1.65,0.09,0.2,,1.865,0.085,0.15,,8.8,7,25,5.2,1.6,0.07,,2.4,1.7,13,,5,1,0.1,1,,,,,,,,,1977,2,28
93,RE,6,,21550.0,1977,1977-03-07 10:25:00,168,481.9,291.45312,5.55,8.2,363,12.3,103.0,481.785623015873,291.3839448,5.583747023809527,8.205488151658773,,12.29446592709984,101.72031177158564,8.3,330,1.76,2.92,55.3104,9.2416,0.015,1.3,0.1,0.3,,1.615,0.06,0.1,,8,7,30,5.8,1.5,0.06,,2.3,1.8,10,,10,3,0.2,1,,,,,,,,,1977,3,7
94,RE,1,,21590.0,1977,1977-03-14 11:30:00,169,461,280.47240000000005,6.27,8.19,357,12.29,103.5,461.2729299802758,280.6384505999998,6.338307692307691,8.198735700197256,,12.288041420118343,103.64255918866483,8.3,320,1.72,2.84,54.5088,8.7552,0.01,1.35,0.08,0.2,,1.56,0.065,0.1,,7.8,6,27,5.7,1.5,0.05,,2.3,2,6.9,,5,2,0.2,0.5,,,,,,,,,1977,3,14
95,RE,1,,21634.0,1977,1977-03-21 10:45:00,167,427.9,257.25348,6.63,8.23,359.8,12.31,104.6,427.61582569720986,257.08263440916255,6.739231075697221,8.2355796812749,,12.306366533864534,104.85446267862274,8.3,320,1.74,2.88,55.3104,8.7552,0.015,1.2,0.03,0.25,,1.465,0.065,0.1,,8,6.5,28,6.2,1.6,0.04,,2,1.7,2.8,,10,2,0.1,0.5,,,,,,,,,1977,3,21
96,RE,1,,21688.0,1977,1977-03-28 10:50:00,168,392,237.0816,7.49,8.26,351.8,12.13,105.3,391.41766964285665,236.7294065999997,7.501297619047616,8.267664682539683,,12.123326388888888,105.28568059659291,8.3,310,1.7,2.76,54.5088,8.2688,0.01,1,0.04,0.25,,1.26,0.065,0.1,,7.8,5,33,6,1.6,0.0125,,2.9,1.6,3.1,,30,3,0.2,2,,,,,,,,,1977,3,28
97,RE,1,,21727.0,1977,1977-04-04 11:00:00,168,405.6,245.30688,6.61,8.22,354.1,11.99,101.8,404.90501684836374,244.88655418989043,6.652447968285428,8.233668979187307,,11.979544103072337,101.84669002147022,8.2,310,1.72,2.88,54.5088,8.7552,0.008,1,0.035,0.2,,1.208,0.07,0.1,,8.2,5.5,33,6.4,1.5,0.0125,,2.8,1.9,6.5,,5,2,0.2,0.5,,,,,,,,,1977,4,4
98,RE,1,,21767.0,1977,1977-04-12 11:00:00,192,419.3,289.82016000000004,6.84,8.24,357.3,11.87,101.4,419.1459496527776,289.7136803999999,7.006194444444447,8.25743489583334,,11.860945312499997,101.74007593743934,8.2,320,1.74,2.88,54.5088,9.2416,0.008,1.1,0.04,0.25,,1.358,0.075,0.15,,8,5,31,5.9,1.6,0.0125,,2.4,1.7,4.7,,10,2,0.1,1,,,,,,,,,1977,4,12
99,RE,1,,21802.0,1977,1977-04-18 10:30:00,144,534.4,277.03295999999995,6.58,8.22,355.7,12.12,102.9,534.063009291521,276.8582640167245,6.794034843205579,8.224904761904762,,12.110933797909421,103.33186033211182,8.3,330,1.82,3.04,56.9136,9.728,0.01,1.45,0.06,0.25,,1.71,0.065,0.1,,7,6,29,5.5,1.4,0.15,,2.8,1.7,44,,10,2,0.1,2,,,,,,,,,1977,4,18
100,RE,1,,21854.0,1977,1977-04-25 11:45:00,169,579.2,352.38528,7.49,8.2,344.8,11.98,104.0,578.5248907480312,351.9745435311022,7.686053149606295,8.204451771653542,,11.969500984251987,104.42831886311698,8.2,310,1.72,2.88,52.9056,9.728,0.01,1.25,0.05,0.25,,1.51,0.06,0.1,,7.2,5.5,28,5.3,1.5,0.12,,2.2,1.6,28,,10,2,0.1,1,,,,,,,,,1977,4,25
101,RE,1,,21951.0,1977,1977-05-02 11:15:00,168,627.2,379.33056000000005,7.9,8.29,344.8,12.02,105.4,626.3149104477615,378.79525783880615,8.1222935323383,8.271396019900497,,12.023417910447764,106.03671259379414,8.4,310,1.72,2.84,53.7072,9.2416,0.009,1.2,0.05,0.25,,1.4589999999999999,0.06,0.15,,7.2,6,32,5.3,1.6,0.16,,2.2,1.6,22,,10,2,0.1,1,,,,,,,,,1977,5,2
102,RE,1,,22011.0,1977,1977-05-09 11:30:00,168,631.8,382.11264,8.67,8.45,342.1,11.92,106.5,631.2791357779982,381.79762131853334,8.804590683845404,8.419514370664022,,11.91705153617443,106.87064730130389,8.4,310,1.72,2.8,52.9056,9.728,0.015,1.05,0.05,0.2,,1.265,0.06,0.15,,6.2,6,29,5.7,1.5,0.12,,2,1.4,23,,10,1,0.1,0.5,,,,,,,,,1977,5,9
103,RE,1,,22050.0,1977,1977-05-16 11:10:00,168,611.4,369.77471999999995,9.14,8.44,337,11.76,106.3,610.8876272365806,369.464836952684,9.284329025844942,8.414963220675945,,11.756782306163016,106.66783589124285,8.2,300,1.66,2.68,51.3024,9.2416,0.01,0.95,0.035,0.2,,1.16,0.055,0.1,,6.2,5.5,34,5.4,1.5,0.04,,2.5,1.3,13,,10,1,0.1,1,,,,,,,,,1977,5,16
104,RE,1,,22091.0,1977,1977-05-23 10:30:00,167,609.7,366.55164,11.72,8.62,325.5,10.94,105.1,609.38660557769,366.3632272733073,11.79866334661355,8.611478087649397,,10.939716135458168,105.33015573911484,8.3,300,1.64,2.68,51.3024,8.7552,0.015,0.8,0.055,0.2,,1.015,0.05,0.08,,6.2,3.5,33,5.3,1.5,0.05,,2.6,1.5,3.5,,10,2,0.1,0.5,,,,,,,,,1977,5,23
105,RE,1,,22136.0,1977,1977-05-31 11:10:00,193,615.8,427.85783999999995,13.94,8.65,324.9,9.95,100.6,615.8564999999999,427.8970961999999,14.059299307958465,8.627506920415215,,9.952955017301027,100.85087579141768,8.2,290,1.58,2.6,48.8976,8.7552,0.01,0.7,0.085,0.15,,0.86,0.055,0.07,,6,4.5,35,5.2,1.5,0.07,,2.6,1.7,8.9,,10,1,0.1,1,,,,,,,,,1977,5,31
106,RE,6,,22191.0,1977,1977-06-06 11:15:00,144,606.2,314.25408000000004,14.95,8.6,326.5,10,104.0,606.194613872831,314.2512878316756,15.033391907514437,8.536609561752993,,9.974202783300202,103.24360914613425,8.3,280,1.54,2.48,48.8976,7.7824,0.01,0.7,0.08,0.4,,1.11,0.045,0.07,,6.2,4.5,31,5.2,1.4,0.08,,2.9,1.8,8.1,,10,1,0.1,1,,,,,,,,,1977,6,6
107,RE,1,,22305.0,1977,1977-06-13 10:55:00,168,571.5,345.64320000000004,14.42,8.41,335.1,10.23,104.5,570.184672962227,344.8476902075549,14.59806759443338,8.407432989690713,,10.227124839124839,104.86335608764016,8.3,280,1.58,2.56,49.6992,8.2688,0.015,0.65,0.06,0.5,,1.165,0.04,0.08,,6,4.5,30,5.4,1.3,0.1,,2.6,1.7,30,,5,1,0.1,0.5,,,,,,,,,1977,6,13
108,RE,2,verstopft,22328.0,1977,1977-06-20 11:05:00,168,593.6,359.00928000000005,15.9,8.44,323.6,10.05,106.0,592.7869306243807,358.51753564162544,16.01679781962339,8.42974826560951,,10.05601883052527,106.30997505499421,8.3,280,1.56,2.48,48.8976,8.2688,0.01,0.6,0.03,0.4,,1.01,0.025,0.05,,6.2,4.5,30,5.2,1.4,0.06,,2,1.7,11,,10,1,0.1,0.5,,,,,,,,,1977,6,20
109,RE,2,verstopft,22470.0,1977,1977-06-27 10:45:00,168,628.4,380.05632,16.44,8.39,294.5,10.02,106.9,627.9654890656058,379.79352778687837,16.471914512922474,8.37325646123261,,10.019801192842946,106.95123885343077,8.3,270,1.5,2.44,46.4928,8.2688,0.008,0.65,0.03,0.3,,0.958,0.03,0.05,,5,5,27,5,1.3,0.06,,2.1,1.7,12,,10,1,0.1,0.5,,,,,,,,,1977,6,27
110,RE,1,,22524.0,1977,1977-07-04 12:25:00,170,661.7,404.9604000000001,16.96,8.4,309.9,10.21,110.1,660.7516709233805,404.38002260510893,16.99885952848724,8.38511886051081,,10.209185658153256,110.18123505577442,8.3,270,1.5,2.4,47.2944,7.7824,0.008,0.6,0.05,0.3,,0.9079999999999999,0.025,0.05,,5.2,5.5,26,4.6,1.4,0.11,,1.8,1.6,28,,10,2,0.1,1,,,,,,,,,1977,7,4
111,RE,1,,22602.0,1977,1977-07-11 10:25:00,166,595.8,356.05008,19.66,8.37,295.6,9.42,107.3,595.370668674698,355.79351159999953,19.784396586345412,8.349115461847386,,9.415422690763064,107.5059642645745,8.3,250,1.4,2.2,41.6832,8.7552,0.007,0.45,0.025,0.3,,0.757,0.02,0.08,,5.6,4.5,31,4.9,1.3,0.06,,1.6,1.3,12,,10,2,0.1,0.5,,,,,,,,,1977,7,11
112,RE,1,,22671.0,1977,1977-07-18 10:15:00,168,605.7,366.32736000000006,19.75,8.23,294.5,9.32,106.3,605.2506713008937,366.05560600278056,19.895486593843103,8.224937437934456,,9.320499503475675,106.654572527641,8.2,250,1.38,2.2,41.6832,8.2688,0.009,0.55,0.03,0.15,,0.7090000000000001,0.035,0.08,,5.8,3,28,5.1,1.3,0.07,,2.4,1.5,2.9,,5,2,0.1,2,,,,,,,,,1977,7,18
113,RE,1,,22713.0,1977,1977-07-25 11:00:00,169,567.8,345.44952,18.89,8.28,297.1,9.67,108.5,567.2876432806318,345.13780217193636,18.91397826086956,8.276399209486176,,9.661970355731226,108.43254909443043,8.4,260,1.4,2.24,42.4848,8.2688,0.008,0.55,0.04,0.2,,0.758,0.04,0.1,,6.2,3,31,4.8,1.4,0.09,,2.2,1.7,23,,10,2,0.2,1,,,,,,,,,1977,7,25
114,RE,1,,22799.0,1977,1977-08-02 10:25:00,191,681.7,468.73692000000005,17.42,8.14,297.4,10.03,109.2,680.8382619669278,468.14438892845953,17.44224978241946,8.133919930374242,,10.021006092254117,109.14860395263966,8.2,250,1.38,2.28,41.6832,8.2688,0.007,0.7,0.03,0.3,,1.007,0.05,0.28,,4.4,3,26,3.5,1.5,0.91,,7.6,1.7,360,,20,6,0.2,6,,,,,,,,,1977,8,2
115,RE,1,,22840.0,1977,1977-08-08 10:10:00,144,701.1,363.45024000000006,18.42,8.27,297.3,10.48,116.5,699.9670382830633,362.86291264594,18.412455916473323,8.241048723897904,,10.478483758700696,116.41550056491913,8.4,260,1.46,2.36,44.088,8.7552,0.015,0.65,0.03,0.1,,0.765,0.035,0.05,,5,2,26,4.4,1.3,0.16,,2,1.6,23,,10,1,0.1,1,,,,,,,,,1977,8,8
116,RE,1,,22865.0,1977,1977-08-15 10:35:00,168,672.1,406.48608,18.62,8.24,290.3,10.3,114.9,671.0605370919884,405.8574128332346,18.612588526211667,8.21630662710188,,10.309398615232453,115.00046053015993,8.3,250,1.38,2.2,41.6832,8.2688,0.02,0.6,0.055,0.1,,0.72,0.025,0.06,,5.2,2,28,4.7,1.3,0.08,,3.3,1.3,21,,5,1,0.2,1,,,,,,,,,1977,8,15
117,RE,1,,22898.0,1977,1977-08-22 10:30:00,168,655.2,396.26496000000003,19,8.17,275.1,10.23,115.0,654.6687388282027,395.943653243297,18.979208540218444,8.157178748758689,,10.222283018867921,114.87048604465137,8.3,250,1.34,2.16,40.8816,7.7824,0.02,0.5,0.025,0.2,,0.72,0.025,0.04,,5.4,2,27,5,1.3,0.05,,3.1,1.6,11,,5,1,0.1,0.5,,,,,,,,,1977,8,22
118,RE,1,,22958.0,1977,1977-08-29 12:00:00,170,748.7,458.2044000000001,17.88,8.13,268.8,11.08,121.8,748.4426991150438,458.04693185840677,17.824181907571308,8.108343166175038,,11.082925270403148,121.66605475504028,8.4,250,1.38,2.24,41.6832,8.2688,0.015,0.5,0.025,0.2,,0.715,0.025,0.04,,4.8,2.5,28,4.4,1.2,0.08,,2.2,1.6,14,,5,1,0.1,0.5,,,,,,,,,1977,8,29
119,RE,1,,22999.0,1977,1977-09-05 10:45:00,167,702.1,422.10252,18.05,8.15,273.4,11.03,121.6,701.0865654345661,421.4932431392611,17.94977822177822,8.133209790209797,,11.030438561438565,121.40112643923433,8.4,250,1.36,2.2,41.6832,7.7824,0.015,0.48,0.01,0.2,,0.695,0.02,0.04,,4.8,2,29,4.8,1.3,0.06,,3.6,1.7,26,,10,1,0.1,0.5,,,,,,,,,1977,9,5
120,RE,1,,23159.0,1977,1977-09-12 11:20:00,169,704.4,428.55695999999995,17.82,8.17,284.7,11.11,122.0,703.5147329376854,428.0183635192878,17.804060336300683,8.150508407517304,,11.114059347180993,121.9575932951064,8.3,250,1.38,2.28,43.2864,7.296,0.015,0.55,0.035,0.2,,0.765,0.025,0.04,,5.2,2.5,28,4.3,1.5,0.15,,3,1.5,47,,5,1,0.1,1,,,,,,,,,1977,9,12
121,RE,1,,23209.0,1977,1977-09-19 09:50:00,166,589.7,352.40472000000005,17.12,8.23,290.2,10.69,115.7,589.0793343343347,352.0338101981984,17.16070870870869,8.221884884884895,,10.684958958958974,115.704483151211,8.3,250,1.38,2.24,43.2864,7.296,0.008,0.5,0.025,0.1,,0.608,0.02,0.03,,5,2,31,4.1,1.3,0.0125,,2.7,1.6,7.9,,5,2,0.1,0.5,,,,,,,,,1977,9,19
122,RE,1,,23242.0,1977,1977-09-26 10:40:00,169,481.7,293.06628,15.44,8.15,296.2,10.79,112.7,481.89496347482805,293.1848957780854,15.443005923000968,8.143457058242833,,10.779985192497533,112.5750165436236,8.3,260,1.38,2.24,43.2864,7.296,0.01,0.6,0.02,0.1,,0.71,0.035,0.04,,5.2,3,30,4.7,1.4,0.0125,,2.1,1.7,6.9,,10,3,0.1,0.5,,,,,,,,,1977,9,26
123,RE,1,,23285.0,1977,1977-10-03 11:10:00,168,400.8,242.40384000000003,15,8.09,296.5,10.65,110.2,400.14149060336285,242.00557351691384,14.997528189910984,8.10792087042535,,10.647681503461923,110.12918037151685,8.3,260,1.44,2.32,45.6912,7.296,0.015,0.65,0.02,0.15,,0.815,0.05,0.07,,5.6,3,29,5.1,1.4,0.0125,,2.4,1.8,4.7,,10,1,0.1,0.5,,,,,,,,,1977,10,3
124,RE,1,,23368.0,1977,1977-10-10 11:10:00,168,355.2,214.82496,14.05,8.08,297.8,10.41,105.5,354.7588670634924,214.55816280000022,14.182376984126991,8.096612103174587,,10.401143849206344,105.67892696933323,8.3,260,1.44,2.32,44.8896,7.7824,0.01,0.7,0.03,0.2,,0.91,0.06,0.09,,6.2,2.5,29,4.9,1.3,0.0125,,2.2,1.6,8,,10,1,0.1,0.5,,,,,,,,,1977,10,10
125,RE,1,,23409.0,1977,1977-10-17 10:45:00,168,356.6,215.67168,13.38,8.03,306,10.3,102.8,355.9750586481117,215.29371547037798,13.519387673956272,8.046868787276347,,10.28921272365804,103.01506772301158,8.4,270,1.44,2.36,44.088,8.2688,0.01,0.75,0.045,0.15,,0.91,0.065,0.08,,6.8,3.5,35,5.4,1.5,0.0125,,2.6,1.5,2.9,,10,1,0.1,0.5,,,,,,,,,1977,10,17
